,case,record,condition,cond_id,length,ae_mean,ae_variance,ae_skewness,ae_spectral_entropy,se_mean,se_variance,se_skewness,se_spectral_entropy,hfd_mean,hfd_variance,hfd_skewness,hfd_spectral_entropy,dfa_mean,dfa_variance,dfa_skewness,dfa_spectral_entropy,psd_mean,psd_variance,psd_skewness,psd_spectral_entropy,hst_mean,hst_variance,hst_skewness,hst_spectral_entropy
23,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr024,control,3,101444,0.8363741506538094,0.017596465817750356,-0.5274701578873807,7.21054311490242,0.9842209081480869,0.12010902701824142,0.6393653944582547,6.967353081484953,1.9080225665946267,0.01331456264752053,-0.623103655316145,4.604472672585729,0.6176784449247553,0.05845701925470664,0.6285561175255321,4.911294311991457,1.36155118478603,0.4551920846295327,2.378282933259704,5.736609858428271,0.2195652413225563,0.015076650213481061,0.4612267248744285,5.155385159554426
24,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr025,control,3,129343,0.8752870782048658,0.028104870785824812,-0.543345788535548,7.779239094719084,1.2332541365241707,0.29513850625491755,0.4664108971542627,7.406704965439959,1.8112286668114685,0.013815687625853754,-0.3299572364736108,6.479258495585405,0.8866071018943866,0.05122800269257306,-0.427525190224249,6.981204184499619,2.038326049106413,0.5639186174254157,1.01920575949241,7.392614470044463,0.3256317665201531,0.012378060965975608,0.08291080597379609,7.149484604462503
25,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr026,control,3,116729,0.8625952708346047,0.04489467854865512,-0.2698759277421883,7.601670288061445,1.1699140015810805,0.24408541610354587,-0.21229863219465525,7.916260160437994,1.7462675787195268,0.015822829911646907,-0.4771161071307786,6.313561641731496,1.0905371243178796,0.08630452606679583,0.061969162386378666,7.279683132969195,3.375401693760622,5.37114757148881,1.9958493085458409,7.171212455032581,0.40044614114656785,0.009097256211802116,-0.049679466207039565,8.05500977902238
26,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr027,control,3,113039,0.7564938204100053,0.047904681216825534,-0.5527836783872042,7.413806139919965,1.1643867613623162,0.4141100687886456,0.24227214430045235,6.8828772049888745,1.6813957122604866,0.01725175966269376,0.2680214149484153,7.0775799904919685,1.1184619745776727,0.08018464087446187,-0.2633230992837797,7.602224073400571,3.876781457538077,5.576875075427706,1.638538958178914,7.686074761284106,0.371906994547775,0.00878675804963131,0.35183582996735435,7.633655808110234
27,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr028,control,3,108188,0.846709770051543,0.02730079668191515,-0.6011218676866235,7.080895395019255,1.228015268594314,0.2850447203717467,0.5748449535636856,7.356640968347897,1.6087830805978351,0.011923740340447084,0.5608274239211127,6.956665050853141,1.1998682243096197,0.06380001633076653,-0.7535682824523952,6.912907240579918,3.4981134631486492,2.42732821655605,0.6577780069075769,7.419378790016176,0.34010317913433075,0.00439277818620631,0.27317746650217073,7.875496547591714
28,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr029,control,3,117188,0.770465924531788,0.03150409242966506,-0.48660003197557106,7.756257797565033,0.9851705601539946,0.25589574631989875,0.7072108855914143,7.399920395682406,1.6191981722049569,0.014182278008577543,0.37753054493783544,7.215709921611005,1.1107966344317235,0.06975918631091492,-0.24964611995268224,7.471317767951528,3.095962484130172,2.3696526836114113,1.4801965685251453,7.643066894987594,0.3421842881362465,0.0064094251295061765,0.0705732423687114,7.919549243074369
29,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr030,control,3,105219,0.8443072689611784,0.02650854720181645,-0.4048763953627809,7.331646655956713,1.2034720362402298,0.2863920357781249,0.20567541740483383,7.518039012503799,1.7569479466884559,0.013659524706347145,-0.2413777025083589,7.422294205483884,1.0641498953823054,0.07350867285783133,0.07510612073903833,7.5876840140939485,3.0372972414616015,3.0308458927663495,1.5124146282003135,7.663243067423804,0.38506813370568327,0.008771855409478498,-0.08212007101912998,7.81385460319967
30,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr031,control,3,110795,0.7909696979042309,0.025369835076724075,-0.27235041552963357,6.713804502233174,0.963033988297273,0.18158512898654883,0.8402156459127202,6.831551658952321,1.5920649610899422,0.015083356159705899,0.11815244015640329,7.331918922297547,1.1071303556608232,0.06682499465108865,-0.16311579651548883,7.586319035168952,2.590304367355622,1.7349830748649573,1.067259774564442,7.132872262568225,0.286803218876028,0.0056965950557866015,0.04656917472788624,7.527975654835371
31,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr032,control,3,102838,0.7567473131280799,0.0674178658172869,-0.2925390048459456,6.702908029479573,0.9750865671957956,0.34625526634595094,0.6017311803329766,6.829596708119468,1.7693087945229278,0.01864602966599636,-0.16513018243547053,6.956696020999777,0.863571067437372,0.11308521966882877,0.2780197105145963,7.48788042432458,2.1645097512372136,2.544174047558326,3.8094915054409335,7.787227963776923,0.3715273742246858,0.007904517122632255,-0.03734657525968795,7.743949242198341
32,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr033,control,3,77041,0.8370271686064625,0.037307093263966126,-0.3847160223846614,6.350551838683709,1.108191387202446,0.26546934440834485,0.678531136029842,6.47706283779714,1.6649057938864906,0.010650883009441886,0.13777506475500909,6.700474822122377,1.1290131715245297,0.062494378239451184,-0.4522996704063163,6.525022726555903,3.2072297527644493,2.319164867541604,1.4349976982978545,7.164002215635621,0.3349427359339093,0.008245493678030636,-0.07117117212496327,6.980406583957568
33,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr034,control,3,98070,0.7769932668989964,0.03913383495236585,-0.39450271801822323,7.426295006618442,1.0517388958911398,0.30956009974867776,0.5832325180433376,7.431861043549059,1.649054338372656,0.022816169346527845,1.017222658485045,5.815966523445503,1.1060684833992984,0.11070914826602628,-0.49250694800634287,6.489004517767437,3.1778202570719025,3.1214744564110894,1.4295371066738314,7.27518263390804,0.3525837041299556,0.008110154709895347,0.21749936739944278,7.677395309690321
34,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr035,control,3,118036,0.888690642086272,0.03559099228234976,-0.5515606449145424,7.634127013015668,1.3265016068194897,0.2719827308160167,-0.12295651998617227,7.710810703211713,1.722031090318871,0.012908068246856067,-0.02088371810367254,6.821802606365498,1.066989309962194,0.0551608856839992,-0.14535223861086843,7.846170357818262,2.519230160420326,0.9458899217511672,1.4544276036891544,8.023097638470134,0.35827182723793044,0.0070679972182365455,0.0653336318010711,7.586294319748577
35,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr036,control,3,114607,0.8763665168307392,0.030580576968448698,-0.49530690235080377,7.3796359987541225,1.1543460474123033,0.21288201207724827,0.3115905849840228,7.453919285697106,1.8304438967057994,0.013029181841721402,-0.4048536476811679,6.157385653279341,0.8548760382190987,0.05180866494619493,0.43692005686598,6.770005525792317,1.96344725690131,0.534675974849434,1.7389620899113818,7.209762943470929,0.3114247932793931,0.011513452562409984,0.034179789337540456,7.049968904994776
36,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr037,control,3,93532,0.8811597935357252,0.025529236196841644,-0.4953527648985619,7.3535504239221945,1.3712107206842332,0.2350955890438206,-0.35075328075414536,,1.7187103879479433,0.01744198940665558,0.08616368116098562,5.834379198179948,1.1648153400026837,0.07144912543883664,-0.6246716086757653,6.717628952523688,3.1302441058701853,2.365692127833185,1.365837015390118,7.1968902652182924,0.3650773026028154,0.006725332068248242,0.25106815952812234,7.483627833061863
37,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr038,control,3,102183,0.8769244796157974,0.022851206443416948,-0.32635602494044014,7.50988045733865,1.21587681380756,0.2336836790468924,0.5842019957133041,6.781902187387492,1.6269701861928219,0.01796901804214781,0.5226251067124961,6.400435785700706,1.1703772802352124,0.05487359770416138,-0.22915581311489416,7.303012792913471,2.9735781237029197,1.3788219533656365,1.0778578160785095,7.415480573601619,0.33637828061398967,0.005336838242876443,0.2673737051927251,7.940462745456569
38,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr039,control,3,100008,0.6757135385909898,0.051720911199229225,0.3369748592884171,6.849893377705711,0.7982275526659088,0.29094666610083186,1.0692281978837246,6.690923240906742,1.7779733297382132,0.016619356704399717,-0.9032955498048472,4.679818907109291,0.8982407814832098,0.07803253231528592,0.8991989776584918,6.410037541510278,1.9871377617325974,0.9707688458173361,1.9809470909509692,6.830692390839897,0.35500272088923474,0.00818241381976625,0.14115847790729721,7.686246032627228
39,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr040,control,3,117780,0.8462369777173453,0.03627102792917708,-0.45053873415590395,7.588516828337273,1.4906124029766923,0.30038567216068496,0.3053259535988616,7.22599066014144,1.8385002785494475,0.022762487580546522,-0.9559287153154591,5.536045587827594,0.9506227687182621,0.09057937788075499,0.08380038336074096,5.973091939461918,2.3545033621560245,1.6715369764593457,1.687542383489506,6.752660332865647,0.3161694368117543,0.010546552345540746,0.5340549038308984,7.458915036412165
40,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr041,control,3,102979,0.8745471744086489,0.0434494128869593,-0.19302436748090698,6.678852392275045,1.2012907764129988,0.32697166173634457,0.29411159358307226,7.025583351115468,1.8497781784560947,0.010528993437793703,-0.9145849144207484,6.905727881267727,0.8566748626934019,0.045334977215210306,0.8658604291100662,7.390812951469102,1.9483925731920688,0.6884190881025595,2.1325230556830923,7.06789618504895,0.33872776622127276,0.01139472117089001,0.19997832564119974,7.477170437641604
41,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr042,control,3,108140,0.8360337072424999,0.03477937726373621,-0.21961962700002005,7.512502821601778,1.1949877012975154,0.31637486857359665,0.7189921927172577,7.593865789442668,1.6298126958655315,0.013129901543745204,0.6115244269200926,6.785741819431461,1.2545858718468799,0.038352605224983724,-0.5109720727282776,7.159221055536196,4.374509759443616,4.988483226942272,1.117484962609609,7.2574536253059225,0.3565701449330765,0.011002978592761233,0.12249810901917565,6.721395209700216
42,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr043,control,3,103861,0.7650244584094505,0.044821044430485166,0.04157376184644839,7.107058579522834,0.8983689750572786,0.21777325922184712,0.6758842076359984,7.123862341208207,1.7578286806897319,0.021917919507643262,-0.2960119845461363,5.355484592412068,0.9213706798921538,0.11356498721441156,0.29320137930605855,6.564217282999343,2.256613167950477,2.2292231137612752,2.0508009178328894,6.601008455271442,0.378593498640607,0.0080828642399896,0.004772914204065125,7.630798306329667
43,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr044,control,3,112606,0.6851552117551595,0.030225738576312628,0.6833497806811623,6.6073294901591675,0.7169664232893583,0.15666423252615874,2.125287322523159,6.465559622297263,1.9169380390285446,0.0113590200050821,-0.07816422395022683,6.433161157065891,0.584561262295614,0.04983282375820401,0.306637448903618,6.58204993159748,1.123478194386482,0.20454049313091396,2.2268599794273585,6.928998475175327,0.26407353208747875,0.011691154516047445,-0.07424990079687913,6.7783387946625
44,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr045,control,3,95255,0.8945570916959855,0.034212116927589735,-0.3252949798024945,7.505999360379545,1.1627607014358814,0.2918480563007235,1.3531631094210668,6.590090192242521,1.8538764305611126,0.007768198223089576,-0.18167849143765663,7.025859109377954,0.8109128908333354,0.034154314073732955,0.2033767983297329,7.493530739309744,1.643868669485673,0.2957166209815276,2.226836645678668,7.184477799737881,0.34059835612021905,0.009006908334542102,-0.04689641489183349,7.527928717809654
45,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr046,control,3,95477,0.8511919532831063,0.045492634953181246,-0.51705250393587,7.118314191060124,1.2438468248235264,0.3285249888346575,0.29809095095871807,7.240451473347684,1.7511179261528134,0.015466626848228113,0.07336431771766529,6.118127355500416,1.0181058319022638,0.0821094208144765,-0.5374064266295323,6.911390614954732,2.6352400811697168,2.2437705872874933,2.1745324035934464,7.292923703986385,0.38655501946641724,0.009033035954579546,-0.0942675306107898,7.470842844817849
46,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr047,control,3,113176,0.9104677463747642,0.019150719112035083,-0.8338306665391311,7.750276381419371,1.2113525961946292,0.1738726800027696,1.2213979455543011,7.553537829907732,1.6468115712214817,0.011978031888484656,0.5958835044324051,6.87394140954895,1.1691310488984286,0.03674494677903883,-0.4937886188404122,7.814892182564657,3.592210048815056,1.9726433184117609,1.0479968408867548,7.76217632868011,0.344402545349069,0.005262661342420862,0.29399192312301475,7.835726657515319
47,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr048,control,3,117506,0.7964404529797879,0.02084893191504555,-0.11109599898160631,7.871575190738934,0.9008548298108265,0.1143131045164864,1.1984387009942763,7.74247948117594,1.5935380435889444,0.010298031171824219,0.04058999326158366,6.99606640747251,1.1272841004652985,0.050798097036346045,0.09748860126653539,6.166387952028529,3.0687057078938915,2.1774456057767804,1.1935752660837364,5.652473854881758,0.3035687263445863,0.00708166082387135,0.008453668759930194,6.90116877050132
48,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr049,control,3,104945,0.8224432311318381,0.026559702796693743,-0.25947418637226516,7.2050335899201645,1.0215709904402586,0.22435971992625092,1.2142561463266996,6.571352305639485,1.6885695665478526,0.009876783493408819,0.03658714148997248,6.903042788395452,0.9893484645722529,0.03412949369611966,0.1705268149284082,7.011934348020268,2.324854410397826,0.9184104384725129,3.4749737523927826,7.641076764311496,0.313957456228365,0.0060053835890947005,0.4840377209173675,7.62767852519404
49,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr050,control,3,127209,0.8503726853659562,0.02164774303503139,-0.528834522559327,7.962225477824577,1.3158690157246695,0.2907600855392469,0.08452309502040686,7.850229838181589,1.6183332366873306,0.01742946277864021,0.5399047497759193,6.596103432296429,1.2151495029866195,0.04853167026802241,-0.6231302896210863,7.118330457887483,3.659905385153538,2.4066560352345996,1.0172302655487548,7.654361469292327,0.35250847364468035,0.005403308784410777,0.3527829141422137,7.9759763179899705
50,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr051,control,3,106766,0.9433028237606154,0.02354721386517186,-1.3776127631352182,7.482143244573963,1.347335350346093,0.200233995948736,-0.030732723965210262,7.264992318956228,1.7391085239590538,0.013650372463267273,0.15861448338817444,6.214988151649321,1.0760646658454032,0.03305272056182849,-0.48185149792751725,6.954767184594494,3.306890948512959,1.4337252062417587,0.8975566691493421,7.292313197185743,0.3146935474642232,0.006884992252118505,0.6623937022515662,7.566771875118295
51,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr052,control,3,119058,0.7935781572530648,0.03119600523814044,-0.5285298355563933,7.921542637319558,1.1166169684563938,0.2851642017690771,0.38775851603377504,7.749453849535337,1.6048965301947016,0.026664392888184393,0.8255579233470127,6.468523069069294,1.2266038547809934,0.07877983081309603,-0.6687452538298442,7.3073715092598945,4.1445704099755725,3.790229482839048,0.7843437377775154,7.707561209488222,0.3702501660518638,0.006274027185035811,0.06608813592744048,7.937142716527354
52,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr053,control,3,98795,0.9291482751877682,0.021540265769153393,-1.238428906164415,7.744791487868326,1.2933624856580042,0.17112118331922496,0.7793056674891864,7.5428792524107395,1.66153483124464,0.008916857811482836,0.41131785921674274,6.65157065272674,1.1740755046554152,0.021773505210604564,-0.5219142462452723,7.452621478213114,3.746844378968089,1.5958340317800268,1.0394330627592956,7.555399471390979,0.3107981341062105,0.004283562386722353,0.6676363060980741,7.614912652895606
53,normal-sinus-rhythm-rr-interval-database-1.0.0,nsr054,control,3,120736,0.8285104892344722,0.019496510809727963,-0.2998757563502648,7.533100852690298,1.0594921304916949,0.19867186278313978,1.467750577919933,7.3510308000928175,1.6732550454351116,0.0137800999861731,0.2158314100742683,6.656989909912697,1.0480136707490477,0.03924101433629671,-0.017551477219351918,7.538382704146823,2.7066823982437884,1.0053089396029218,0.9089510920988211,7.272079268949631,0.3222904753758853,0.005852527145094868,0.07000353800150651,7.859494966203487
